Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,VIN,Stock_#,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
2018,Honda,Clarity Plug-In Hybrid Touring,Used,"$23,485",4.7,0,Platinum White Pearl,Black,Front-wheel Drive,,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,JHMZC5F32JC004241,300832A,31902,4.8,4.7,4.6,4.6,4.4,4.7,GA,Dealer
2022,Honda,Civic Si Base,Used,"$34,490",4.8,3040,Blue,Black / Red,Front-wheel Drive,32,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E57NH476854,NH476854,1070,4.2,4,4.5,4.2,4.5,5,GA,Dealer
2019,Honda,Civic Si Base,Used,"$27,870",4.8,85,Black,Black,Front-wheel Drive,33,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFC3A50KH755291,SA755291,19882,4.7,4.8,4.7,4.8,4.8,4.9,GA,Dealer
2019,Honda,Odyssey EX-L,Used,"$30,945",4,365,Obsidian Blue Pearl,Gray,Front-wheel Drive,23.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H78KB046604,AU9547,51193,4.8,4.6,4.5,4.3,4.7,4.5,GA,Dealer
2022,Honda,CR-V EX,Used,"$34,998",4.8,17,Silver,Gray,Front-wheel Drive,31,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW1H51NE008021,23293375,4299,4.9,4.8,4.7,4.8,4.7,4.9,SC,Dealer
2018,Honda,Ridgeline RTL-E,Used,"$32,326",4.8,1,Gray,Black,All-wheel Drive,21.5,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F75JB009600,J21370A,26911,4.9,4.8,4.8,4.6,4.8,4.9,OH,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150",5,401,White,Black,Front-wheel Drive,27,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F33NA024114,NA024114,4,5,5,5,5,5,5,PA,Dealer
2021,Honda,Ridgeline RTL,Used,"$37,600",4.7,6,Radiant Red Metallic,Black,All-wheel Drive,21,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F58MB014521,MB014521P,17784,4.9,4.7,4.7,4.5,4.9,4.6,WV,Dealer
2023,Honda,Odyssey Elite,New,"$51,420",4.4,43,Platinum White Pearl,Beige,Front-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H94PB036595,H6708,6,5,5,4,4,4,5,VA,Dealer
2019,Honda,Passport Touring,Used,"$26,129",4.7,103,Black,Black,All-wheel Drive,21.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H94KB030688,A2F055076A,51580,4.8,4.7,4.7,4.6,4.7,4.8,NY,Dealer
2020,Honda,Odyssey Elite,Used,"$39,940",4.7,7,Silver,–,Front-wheel Drive,23.5,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H9XLB039673,7445P,32532,4.8,4.8,4.7,4.6,4.7,4.7,NC,Dealer
2022,Honda,Pilot Sport,New,"$39,770",4.6,1504,Platinum White Pearl,Black,Front-wheel Drive,23.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H38NB035567,NB035567,3,5,5,5,5,5,5,FL,Dealer
2021,Honda,Civic Sport,Used,"$24,990",4.7,8,Silver,Black,Front-wheel Drive,33,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F85ME002754,P5982,31590,4.6,4.7,4.7,4.6,4.8,4.6,NC,Dealer
2016,Honda,Odyssey SE,Used,"$17,690",4.7,1,Gray,Gray,Front-wheel Drive,23.5,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H37GB019716,20109A,79581,4.8,4.6,4.7,4.6,4.7,4.8,FL,Dealer
2020,Honda,Passport Touring,Honda Certified,"$37,790",5,1822,Crystal Black Pearl,Black,All-wheel Drive,21.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H99LB017307,UH13398,24680,4.9,4.8,4.8,4.6,4.8,4.8,NY,Dealer
2022,Honda,Accord Sport 1.5T,New,"$30,470",5,2871,Platinum White,Black,Front-wheel Drive,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F36NA119146,M2119146,–,5,5,5,5,5,5,MD,Dealer
2018,Honda,Pilot EX-L,Used,"$26,200",4.8,970,Gray,Black,All-wheel Drive,22,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H56JB028361,27217NA,65069,4.7,4.6,4.7,4.5,4.6,4.7,VA,Dealer
2022,Honda,Accord Sport 1.5T,New,"$29,075",2.9,27,Crystal Black Pearl,Black,FWD,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F38NA114000,3114000,0,5,5,5,5,5,5,MD,Dealer
2022,Honda,Accord Sport 1.5T,New,"$29,075",2.9,27,Crystal Black Pearl,Black,Front-wheel Drive,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F3XNA088385,3088385,0,5,5,5,5,5,5,MD,Dealer
2022,Honda,Accord Sport SE,New,"$30,960",2.9,27,Sonic Gray Pearl,Black,Front-wheel Drive,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F41NA120083,3120083,2,5,5,5,5,5,5,MD,Dealer
2007,Honda,Accord EX-L,Used,"$8,800",4.1,14,White,Beige,Front-wheel Drive,29,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCM56847A062356,64962805,155751,4.5,4.4,4.5,4.6,4.4,4.7,PA,Dealer
2021,Honda,Civic Sport,Used,"$23,700",5,3087,Polished Metal Metallic,Black,Front-wheel Drive,33,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F86MH548095,EP548095,41103,4.6,4.7,4.7,4.6,4.8,4.6,MD,Dealer
2022,Honda,Pilot Sport,New,Not Priced,2.8,175,Gray,Black,All-wheel Drive,22.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H33NB084097,220638-R,10,5,5,5,5,5,5,PA,Dealer
2022,Honda,Accord LX 1.5T,New,"$28,010",4.4,124,Radiant Red Metallic,Ivory,Front-wheel Drive,34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F10NA071271,NA071271,5,5,5,5,5,5,5,PA,Dealer
2023,Honda,Ridgeline RTL-E,New,"$46,025",4.9,767,Crystal Black Pearl,Black,All-wheel Drive,,Gasoline,9-Speed,3.5L V6 24V GDI SOHC,5FPYK3F79PB009785,PB009785,5,5,4.8,4.8,4.2,5,5,NJ,Dealer
2022,Honda,CR-V EX-L,Honda Certified,"$33,886",4.3,5964,Obsidian Blue Pearl,–,All-wheel Drive,29.5,Gasoline,continuously variable w/sport mode,4 Cylinder Engine,5J6RW2H8XNA000675,U2511344,14764,4.9,4.8,4.7,4.8,4.7,4.9,NY,Dealer
2017,Honda,Odyssey EX-L,Used,"$24,998",3.8,346,Black,–,Front-wheel Drive,23,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H61HB007296,17776,80931,4.8,4.6,4.8,4.6,4.7,4.8,VT,Dealer
2022,Honda,Accord Hybrid Touring,Honda Certified,"$37,754",4.9,435,Gray,Black,Front-wheel Drive,42.5,Hybrid,electronic continuously variable,4 Cylinder Engine,1HGCV3F90NA009581,P009581,9852,4.9,5,5,4.9,4.9,5,MA,Dealer
2021,Honda,Civic EX,Used,"$26,700",4.4,1969,Lunar Silver Metallic,Black,Front-wheel Drive,35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFC1F30ME210409,ME210409,12137,4.6,4.7,4.7,4.6,4.8,4.6,ME,Dealer
2013,Honda,Civic Hybrid Base w/Leather (CVT),Used,"$10,456",2.9,113,Alabaster Silver Metallic,Gray,Front-wheel Drive,44,Hybrid,Automatic CVT,1.5L I4 8V MPFI SOHC Hybrid,19XFB4F30DE203559,221395,116826,4.1,4.2,3.8,3.8,4.3,4.2,CA,Dealer
2022,Honda,HR-V EX,Used,"$26,416",1.5,50,Modern Steel Metallic,Black,Front-wheel Drive,31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU5H53NM714177,247582,8622,3.8,3.2,3.6,3.6,4.2,4.2,CA,Dealer
2022,Honda,HR-V LX,Used,"$24,087",1.5,50,Lunar Silver Metallic,Gray,Front-wheel Drive,31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU5H32NM716663,247636,10808,3.8,3.2,3.6,3.6,4.2,4.2,CA,Dealer
2021,Honda,Pilot Elite,Used,"$44,798",4.8,64,White,Tan,All-wheel Drive,22.5,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF6H06MB021399,54AG312P,25512,4.9,4.8,4.8,4.7,4.7,4.8,,
2022,Honda,HR-V EX,Used,"$25,802",1.5,50,Modern Steel Metallic,Black,All-wheel Drive,28.5,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H54NM753043,247434,2139,3.8,3.2,3.6,3.6,4.2,4.2,CA,Dealer
2019,Honda,Accord Hybrid EX-L,Used,"$27,200",4.3,11,Gray,Gray,Front-wheel Drive,48,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F54KA022214,54034,48611,4.5,4.5,3.9,3.9,4.6,4.4,NV,Dealer
2023,Honda,HR-V EX-L,New,"$29,195",4.6,23,Deep Ocean Pearl,Black,FWD,,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ1H71PM728576,30446,–,4,5,4,5,5,5,CA,Dealer
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,850",4.4,23,Urban Gray Pearl,Black,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,7FARS6H90PE003536,30437,–,5,3,4,4,5,5,CA,Dealer
2023,Honda,HR-V Sport,New,"$29,150",4.6,333,Platinum White Pearl,Black,All-wheel Drive,,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ2H50PM729495,78865,5,4,5,4,5,5,5,NV,Dealer
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,240",4.9,2110,Platinum White Pearl,Black,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H92PH800514,RH30514,0,5,3,4,4,5,5,OR,Dealer
2014,Honda,CR-V EX-L,Used,"$16,999",4.5,19,Red,Gray,All-wheel Drive,26,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6RM4H70EL037375,5258,131621,4.5,4.5,4.5,4.5,4.6,4.7,CO,Dealer
2021,Honda,Passport Sport,Used,"$31,500",4.7,59,Platinum White Pearl,Black,All-wheel Drive,21.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H25MB035808,P2214,9984,4.9,4.7,4.8,4.6,4.8,4.8,CO,Dealer
2017,Honda,Civic Sport,Used,"$22,990",4.8,0,Silver,–,Front-wheel Drive,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,SHHFK7H48HU425904,C067422,32527,4.7,4.7,4.8,4.8,4.8,4.8,MT,Dealer
2022,Honda,Civic Touring,Used,"$30,992",4.6,0,Silver,Black,Front-wheel Drive,34.5,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HGFE1F99NH300535,T064632,21250,4.6,4.9,4.4,4.6,4.6,4.7,MT,Dealer
2018,Honda,Civic LX,Used,"$20,990",4.8,0,Gray,–,Front-wheel Drive,35.5,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F56JH606112,T2301111,40349,4.7,4.7,4.8,4.8,4.9,4.8,MT,Dealer
2023,Honda,Civic Sport Touring,New,"$32,500",4.8,563,Boost Blue Pearl,Black,FWD,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFL1H86PE002855,H17245,–,,,,,,,WA,Dealer
2023,Honda,Ridgeline RTL,New,"$41,915",4.8,10,Radiant Red Metallic II,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F52PB018696,13052,4,5,4.8,4.8,4.2,5,5,WA,Dealer
2022,Honda,Civic EX-L,New,"$28,688",4.6,2,NH 904M,Black,Front-wheel Drive,35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFL1H79NE023641,BN67,10,4.6,4.9,4.4,4.6,4.6,4.7,WY,Dealer
2012,Honda,Civic EX,Used,"$12,999",4.5,310,Polished Metal Metallic,Gray,Front-wheel Drive,32.5,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,19XFB2F8XCE019020,19020,85453,4.3,4.3,4.4,4.6,4.5,4.8,WA,Dealer
2023,Honda,Ridgeline RTL,New,"$43,470",4.9,273,Sonic Gray Pearl,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F58PB008156,PB008156,10,5,4.8,4.8,4.2,5,5,TX,Dealer
2023,Honda,Ridgeline RTL,New,"$43,580",4.9,273,Radiant Red Metallic II,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F58PB019853,PB019853,10,5,4.8,4.8,4.2,5,5,TX,Dealer
2021,Honda,CR-V Hybrid Touring,Used,"$35,664",2.8,590,Obsidian Blue Pearl,Gray,All-wheel Drive,37.5,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,7FART6H92ME007600,ME007600A,23701,4.8,4.8,4.8,4.7,4.8,4.8,TX,Dealer
2022,Honda,Accord Hybrid Sport,New,"$32,165",4.9,3405,Lunar Silver Metallic,Black,Front-wheel Drive,42.5,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F24NA040898,NA040898,0,4.9,5,5,4.9,4.9,5,TX,Dealer
2020,Honda,Pilot EX-L,Honda Certified,"$33,993",5,3857,Obsidian Blue Pearl,Gray,All-wheel Drive,22,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H55LB011117,T8998A,35491,4.6,4.5,4.2,4.1,4.5,4.1,NE,Dealer
2021,Honda,Pilot Special Edition,Honda Certified,"$37,375",4.7,1362,Lunar Silver,–,All-wheel Drive,22.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H24MB002965,A6007881,37717,4.9,4.8,4.8,4.7,4.7,4.8,MO,Dealer
2019,Honda,Insight Touring,Used,"$26,699",4.8,194,White Orchid Pearl,Ivory,Front-wheel Drive,48,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F9XKE033698,KE033698,25440,4.6,4.8,4.5,4.7,4.8,4.8,TX,Dealer
2020,Honda,CR-V Hybrid EX,Used,"$31,033",5,639,Black,Black,All-wheel Drive,37.5,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,7FART6H53LE014759,LE014759,39378,4.7,4.6,4.3,4.3,4.6,4.6,AR,Dealer
2023,Honda,Accord EX,New,"$31,160",5,2599,Radiant Red Metallic,Gray,FWD,,Gasoline,Automatic CVT,1.5L I4 16V DOHC,1HGCY1F37PA002718,41992-08,–,,,,,,,TX,Dealer
2021,Honda,HR-V EX,Used,"$28,804",4.7,1,Platinum White Pearl,Black,Front-wheel Drive,31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU5H59MM728874,2049,22956,4.7,4.6,4.6,4.7,4.7,4.8,TX,Dealer
2018,Honda,Civic Sport,Honda Certified,"$19,500",4.6,1144,Crystal Black Pearl,Black,Front-wheel Drive,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,SHHFK7H45JU237394,9237394,54541,4.7,4.7,4.8,4.8,4.9,4.8,ND,Dealer
2022,Honda,Accord Sport 1.5T,New,"$30,470",4.6,1144,Sonic Gray Pearl,Black,Front-wheel Drive,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F32NA107530,8107530,14,5,5,5,5,5,5,ND,Dealer
2015,Honda,Pilot SE,Used,"$23,990",4,9531,White,Gray,Four-wheel Drive,21.5,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF4H35FB068313,2002172531,53630,4.8,4.7,4.7,4.8,4.6,4.9,,
2017,Honda,Civic Touring,Used,"$19,117",4.4,257,RED,–,Front-wheel Drive,35.5,Gasoline,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,2HGFC3B93HH357955,C3961,74843,4.7,4.7,4.8,4.8,4.8,4.8,AR,Dealer
2018,Honda,Accord EX,Used,"$22,978",4.7,12,Crystal Black Pearl,Black,Front-wheel Drive,34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F47JA008026,124956A,85439,4.8,4.8,4.7,4.7,4.8,4.8,MO-22,Dealer
2019,Honda,Insight Touring,Used,"$21,599",4.7,75,White Orchid Pearl,Ivory,Front-wheel Drive,48,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F98KE000246,TB1042A,77000,4.6,4.8,4.5,4.7,4.8,4.8,,
2022,Honda,Accord Touring 2.0T,Honda Certified,"$37,495",5,2232,Radiant Red Metallic,Ivory,Front-wheel Drive,27,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F96NA005917,R225103,3833,5,5,5,5,5,5,MN,Dealer
2023,Honda,HR-V Sport,New,"$29,614",3.8,596,Platinum White Pearl,Black,All-wheel Drive,27.5,Gasoline,Variable,Regular Unleaded I-4 2.0 L/122,3CZRZ2H56PM725838,8BH525N,6,4,5,4,5,5,5,MN,Dealer
2020,Honda,Passport Sport,Honda Certified,"$31,499",5,2352,Deep Scarlet Pearl,Black,All-wheel Drive,21.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H22LB019211,P13096,18936,4.9,4.8,4.8,4.6,4.8,4.8,MN,Dealer
2021,Honda,Accord Hybrid EX,Used,"$27,500",4.9,1862,Platinum White Pearl,Black,Front-wheel Drive,48,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F46MA001116,11476A,52296,4.7,4.5,4.5,4.4,4.6,4.4,MO,Dealer
2022,Honda,Pilot Sport,Used,"$35,899",5,7,White,Black,All-wheel Drive,22.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H33NB034817,A1128,9322,5,5,5,5,5,5,LA,Dealer
2020,Honda,CR-V LX,Honda Certified,"$26,779",4.8,272,Platinum White Pearl,Ivory,All-wheel Drive,29.5,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H27LL005796,9P0633,27682,4.9,4.8,4.8,4.8,4.9,4.9,WI,Dealer
2021,Honda,Accord Hybrid Base,Used,"$26,995",4.3,2727,Modern Steel Metallic,Black,Front-wheel Drive,48,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F10MA001831,L223706A,26505,4.7,4.5,4.5,4.4,4.6,4.4,IL,Dealer
2022,Honda,Pilot TrailSport,New,"$44,990",4.6,1607,Sonic Gray Pearl,–,All-wheel Drive,22,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H86NB091508,NB091508,5,5,5,5,5,5,5,TN,Dealer
2018,Honda,Odyssey EX-L,Used,"$26,995",4.6,5,Silver,Gray,Front-wheel Drive,23.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H72JB077698,77698,72119,4.8,4.7,4.6,4.3,4.7,4.6,KY,Dealer
2018,Honda,Odyssey Elite,Used,"$29,995",4.6,165,White,Beige,Front-wheel Drive,23.5,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H92JB018409,18409,74852,4.8,4.7,4.6,4.3,4.7,4.6,KY,Dealer
2021,Honda,Civic Sport,Used,"$26,992",4.7,9,Silver,Black,Front-wheel Drive,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,SHHFK7H49MU416784,MY4484,11550,4.6,4.7,4.7,4.6,4.8,4.6,WI,Dealer
2008,Honda,Civic LX,Used,"$4,995",4,8,Gold,Ivory,Front-wheel Drive,29.5,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,1HGFA16558L049223,64134973,231000,4.2,4.4,4.3,4.5,4.5,4.7,IL,Dealer
2019,Honda,Odyssey LX,Used,"$24,437",4.6,0,Lunar Silver Metallic,Mocha,Front-wheel Drive,23.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H27KB073474,901622B,66128,4.8,4.6,4.5,4.3,4.7,4.5,IL,Dealer
2023,Honda,Odyssey Elite,New,"$51,420",3.9,841,Platinum White Pearl,Black,Front-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNRL6H97PB034811,PB034811,4,5,5,4,4,4,5,WI,Dealer
2015,Honda,Accord LX,Used,"$15,999",4.5,1020,Blue,–,Front-wheel Drive,31.5,Gasoline,Variable,Regular Unleaded I-4 2.4 L/144,1HGCR2F32FA022389,P5117,59421,4.7,4.6,4.7,4.7,4.7,4.8,IL,Dealer
2020,Honda,Pilot Touring 8-Passenger,Used,"$35,947",4.9,525,Black,Black,All-wheel Drive,22.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H91LB002773,H56148A,42631,4.6,4.5,4.2,4.1,4.5,4.1,IL,Dealer
2020,Honda,Pilot Touring 8-Passenger,Honda Certified,"$35,674",4.9,525,Crystal Black Pearl,Black,All-wheel Drive,22.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H90LB022836,H55835A,44439,4.6,4.5,4.2,4.1,4.5,4.1,IL,Dealer
2023,Honda,Pilot Elite,New,"$51,830",3.9,161,Sonic Gray Pearl,Black,All-wheel Drive,22,Gasoline,Automatic,Premium Unleaded V-6 3.5 L/212,5FNYG1H84PB004241,62486,1,,,,,,,WI,Dealer
2023,Honda,CR-V EX-L,New,"$37,450",2.4,246,Platinum White Pearl,Gray,All-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS4H74PE010380,L61326,7,5,5,5,4,4,5,IL,Dealer
2023,Honda,Pilot Sport,New,Not Priced,3.9,235,Platinum White Pearl,Black,All-wheel Drive,,Gasoline,10-Speed Automatic with Overdrive,3.5L V6 24V GDI DOHC,5FNYG1H36PB002009,47667,2,,,,,,,IN,Dealer
2018,Honda,Ridgeline RTL-E,Used,"$30,452",4.9,5604,Crystal Black Pearl,Black,All-wheel Drive,21.5,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F72JB005746,42293A,48583,4.9,4.8,4.8,4.6,4.8,4.9,WI,Dealer
2019,Honda,Ridgeline RTL-E,Used,"$36,675",4.5,44,Gray,–,All-wheel Drive,21.5,Gasoline,6-SPEED A/T,V6 Cylinder Engine,5FPYK3F72KB004310,21184,11062,4.9,4.8,4.8,4.6,4.7,4.9,TN,Dealer
2019,Honda,HR-V Sport,Used,"$22,990",4.7,344,Aegean Blue Metallic,–,Front-wheel Drive,31,Gasoline,continuously variable w/sport mode,4 Cylinder Engine,3CZRU5H18KM728990,PM721068A,26314,4.6,4.6,4.4,4.6,4.8,4.7,TN,Dealer
2002,Honda,CR-V EX,Used,"$6,990",3.9,348,Silver,Gray,Four-wheel Drive,24,Gasoline,4-Speed Automatic,2.4L I4 16V MPFI DOHC,JHLRD78822C081506,81506,172068,4.2,4.5,4.5,4.7,4.5,4.8,IN,Dealer
2017,Honda,Ridgeline RTL-E,Used,"$16,995",4.7,187,White,Beige,All-wheel Drive,21.5,Gasoline,6-SPEED A/T,V6 Cylinder Engine,5FPYK3F70HB026699,26699,236492,4.8,4.7,4.7,4.4,4.7,4.7,KY,Dealer
2023,Honda,CR-V EX,New,"$34,250",4.6,146,Radiant Red Metallic,Gray,All-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS4H4XPE003892,1903892,85,5,5,5,4,4,5,TN,Dealer
2023,Honda,CR-V EX-L,New,"$36,900",5,5006,White,Black,All-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H7XPH411008,23267,6,5,5,5,4,4,5,IN,Dealer
2022,Honda,CR-V Touring,Honda Certified,"$35,598",4.5,463,Radiant Red Metallic,Gray,All-wheel Drive,29.5,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H96NE014471,FJ0121A,8000,4.9,4.8,4.7,4.8,4.7,4.9,KY,Dealer
2023,Honda,CR-V EX,New,"$34,405",3,2142,Urban Gray Pearl,Black,All-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS4H44PE013477,41804-71,6,5,5,5,4,4,5,OH,Dealer
2022,Honda,Pilot Special Edition,New,"$44,600",4.5,1732,Sonic Gray Pearl,Black,All-wheel Drive,22.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H25NB093763,496321,2857,5,5,5,5,5,5,GA,Dealer
2021,Honda,Pilot Touring 7-Passenger,Honda Certified,"$38,295",4.4,365,Modern Steel Metallic,Black,All-wheel Drive,22.5,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H60MB017773,0660-22A,28002,4.9,4.8,4.8,4.7,4.7,4.8,MI,Dealer
2023,Honda,CR-V EX,New,"$34,405",4.7,14,Canyon,Black,AWD,,Gasoline,OTHER,1.5L I4 16V GDI DOHC Turbo,5J6RS4H40PL003225,17461,2,5,5,5,4,4,5,OH,Dealer
2016,Honda,CR-V EX-L,Used,"$21,418",4.6,1168,White Diamond Pearl,Black,All-wheel Drive,28,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,5J6RM4H74GL025605,GL025605,64364,4.6,4.5,4.6,4.6,4.7,4.7,MI,Dealer
2023,Honda,Ridgeline Black Edition,New,"$47,525",4.7,5360,Crystal Black Pearl,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F81PB016285,23-0161,8,5,4.8,4.8,4.2,5,5,OH,Dealer
2022,Honda,CR-V Special Edition,Used,"$32,995",4.2,157,Radiant Red Metallic,Black,All-wheel Drive,29.5,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H72NE007287,9984,11493,4.9,4.8,4.7,4.8,4.7,4.9,OH,Dealer
2022,Honda,CR-V EX,Used,"$30,985",5,84,Radiant Red Metallic,Ivory,Front-wheel Drive,31,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW1H58NL000078,11103,19022,4.9,4.8,4.7,4.8,4.7,4.9,FL,Dealer
2010,Honda,Accord LX-P,Used,"$8,862",5,3600,Basque Red Pearl,Ivory,Front-wheel Drive,26,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCP2F40AA150377,A023386B,131000,4.3,4.4,4.4,4.4,4.5,4.6,FL,Dealer
